Wallid Ismail|9|3|0|"5' 7"""|205 lbs.|No Stat|Orthodox|Feb 23, 1968|0.92|31%|0.83|44%|1.85|28%|0%|0.5
Leandro Issa|13|6|0|"5' 7"""|135 lbs.|"69"""|Orthodox|Sep 19, 1983|2.08|37%|3.17|58%|2.38|22%|50%|1.2
Damir Ismagulov|23|1|0|"5' 10"""|155 lbs.|"74"""|Orthodox|Feb 03, 1991|3.75|43%|1.90|65%|1.75|36%|100%|0.0
Ricardo Funch|9|6|0|"5' 10"""|170 lbs.|"74"""|Southpaw|Aug 14, 1980|2.61|65%|3.57|40%|1.24|18%|60%|0.0
Mike Guymon|15|6|1|"6' 0"""|170 lbs.|"74"""|Orthodox|Sep 17, 1974|2.75|65%|0.79|66%|1.87|37%|54%|1.2
Katsuaki Furuki|1|1|0|"6' 0"""|168 lbs.|No Stat|No Stat|Nov 10, 1980|0.27|10%|2.67|39%|0.00|0%|0%|3.0
Chris Gutierrez|17|3|2|"5' 9"""|145 lbs.|"67"""|Orthodox|Apr 22, 1991|4.63|59%|2.50|62%|0.48|37%|75%|0.2
Justin Guthrie|18|9|0|"6' 1"""|170 lbs.|No Stat|No Stat|Jan 19, 1981|0.16|33%|3.74|14%|2.44|25%|0%|4.9
Horacio Gutierrez|4|3|0|"5' 10"""|145 lbs.|No Stat|No Stat|Sep 15, 1990|0.86|26%|2.91|46%|0.00|0%|50%|0.0
Germaine de Randamie|10|4|0|"5' 9"""|135 lbs.|"71"""|Orthodox|Apr 24, 1984|2.72|46%|2.14|65%|0.00|0%|69%|0.4
Matt Dwyer|9|4|0|"6' 4"""|170 lbs.|"76"""|Orthodox|Dec 17, 1989|2.57|34%|3.24|54%|0.44|10%|60%|0.0
Rolando Dy|9|7|1|"5' 8"""|145 lbs.|"69"""|Orthodox|Aug 11, 1990|3.04|37%|4.47|52%|0.30|20%|68%|0.0
Alexander Gustafsson|18|7|0|"6' 5"""|205 lbs.|"79"""|Orthodox|Jan 15, 1987|4.02|40%|3.42|51%|1.54|39%|83%|0.4
David Dvorak|20|3|0|"5' 5"""|125 lbs.|"68"""|Orthodox|Jun 05, 1992|4.46|46%|3.28|63%|0.00|0%|78%|0.5
Merab Dvalishvili|14|4|0|"5' 6"""|135 lbs.|"68"""|Orthodox|Jan 10, 1991|4.26|41%|2.28|60%|7.30|45%|78%|0.3
Bryan Battle|7|1|0|"6' 1"""|185 lbs.|"77"""|Orthodox|Sep 21, 1994|6.34|52%|6.21|40%|2.07|100%|66%|2.1
Bill Duvall|1|2|0|"6' 2"""|185 lbs.|No Stat|Southpaw|No Stat|0.00|0%|2.40|40%|0.00|0%|0%|0.0
Michel Batista|4|1|0|"6' 3"""|260 lbs.|No Stat|Orthodox|Apr 20, 1984|0.00|0%|4.03|40%|6.72|50%|0%|0.0
Modestas Bukauskas|11|5|0|"6' 3"""|205 lbs.|"78"""|Switch|Feb 10, 1994|3.59|37%|4.54|52%|0.00|0%|100%|0.0
Charles Byrd|10|7|0|"5' 10"""|185 lbs.|"73"""|Orthodox|Oct 11, 1983|3.43|55%|2.63|55%|2.50|50%|40%|1.5
Michael Byrnes|5|3|0|"5' 11"""|155 lbs.|No Stat|No Stat|Jul 17, 1990|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Dennis Buzukja|4|2|0|"5' 9"""|145 lbs.|"71"""|Switch|Oct 01, 1997|3.80|46%|6.80|35%|2.00|25%|100%|1.0
Raphael Butler|9|2|1|"6' 3"""|261 lbs.|No Stat|No Stat|Jan 04, 1984|4.69|45%|0.94|91%|0.00|0%|100%|14.1
JP Buys|9|4|0|"5' 5"""|135 lbs.|"67"""|Orthodox|Apr 30, 1996|1.76|43%|2.46|42%|1.70|30%|25%|2.5
Ian Butler|3|3|0|"5' 8"""|155 lbs.|No Stat|No Stat|No Stat|2.09|14%|6.69|36%|0.00|0%|50%|0.0
Goldman Butler|1|4|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Todd Butler|1|4|0|"6' 1"""|200 lbs.|No Stat|Southpaw|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Jason Butcher|10|2|0|"6' 3"""|185 lbs.|No Stat|No Stat|Oct 23, 1984|1.82|40%|2.73|25%|13.64|50%|0%|0.0
Steve Byrnes|6|1|0|"6' 0"""|170 lbs.|No Stat|Orthodox|No Stat|1.20|51%|2.67|27%|3.00|60%|0%|4.0
Eduardo Bustillos|5|3|0|"5' 8"""|135 lbs.|No Stat|No Stat|Jun 02, 1987|2.61|59%|6.22|35%|0.00|0%|100%|0.0
Dakota Bush|8|3|0|"5' 10"""|155 lbs.|"73"""|Orthodox|Jun 09, 1994|2.73|39%|4.47|41%|1.00|16%|0%|0.0
Nick Bustamante|5|3|0|"5' 9"""|170 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Murilo Bustamante|15|8|1|"6' 2"""|183 lbs.|No Stat|Orthodox|Jul 30, 1966|1.33|32%|1.90|60%|2.46|33%|54%|1.2
Martin Buschkamp|9|0|0|"5' 9"""|145 lbs.|No Stat|Orthodox|Jan 06, 1991|0.00|0%|0.00|0%|0.00|0%|0%|0.0
George Bush|5|2|0|"6' 1"""|205 lbs.|No Stat|No Stat|No Stat|6.35|64%|2.31|55%|17.31|66%|0%|0.0
Bubba Bush|8|3|0|"6' 0"""|185 lbs.|No Stat|Orthodox|Jul 24, 1985|0.63|55%|7.01|25%|2.82|50%|60%|0.0
Derrick Burnsed|1|0|3|No Stat|155 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Josh Burns|8|10|0|"6' 1"""|244 lbs.|No Stat|No Stat|May 15, 1978|2.40|48%|5.73|32%|0.00|0%|100%|0.0
Herbert Burns|11|3|0|"5' 9"""|145 lbs.|"73"""|Orthodox|Feb 02, 1988|1.67|45%|5.02|33%|4.64|83%|75%|2.8
Nah-Shon Burrell|15|7|0|"5' 11"""|170 lbs.|No Stat|Orthodox|Feb 05, 1990|4.83|47%|3.45|56%|0.00|0%|52%|0.3
Mikey Burnett|5|2|0|"5' 6"""|170 lbs.|No Stat|Orthodox|Apr 12, 1974|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Kevin Burns|12|7|0|"5' 10"""|170 lbs.|"74"""|Orthodox|Mar 03, 1980|2.74|38%|4.30|52%|0.28|50%|47%|0.8
Mads Burnell|9|3|0|"5' 8"""|145 lbs.|"69"""|Orthodox|Mar 06, 1994|1.28|41%|2.71|51%|3.45|47%|22%|0.4
Justin Burlinson|6|1|0|"6' 1"""|170 lbs.|"74"""|Switch|May 19, 1997|1.24|40%|3.09|61%|0.00|0%|100%|9.3
Gilbert Burns|20|4|0|"5' 10"""|170 lbs.|"71"""|Orthodox|Jul 20, 1986|3.12|46%|2.90|55%|2.16|36%|50%|0.6
Wuliji Buren|9|6|0|"5' 9"""|135 lbs.|"69"""|Orthodox|Mar 01, 1989|1.63|42%|2.96|56%|3.38|42%|71%|0.4
Joshua Burkman|28|16|0|"5' 10"""|170 lbs.|"72"""|Orthodox|Apr 10, 1980|2.69|43%|3.13|51%|2.53|36%|72%|0.3
Shawn Bunch|7|3|0|"5' 5"""|135 lbs.|No Stat|No Stat|Mar 19, 1983|0.00|0%|1.55|55%|0.00|0%|50%|0.0
Shane Burgos|14|3|0|"5' 11"""|145 lbs.|"75"""|Orthodox|Mar 19, 1991|7.95|52%|6.69|57%|0.24|100%|91%|0.1
Lee Kwan Bum|0|1|0|"6' 2"""|286 lbs.|No Stat|Orthodox|No Stat|0.71|14%|0.00|100%|0.00|0%|0%|0.0
Josh Bumgarner|6|4|0|"6' 1"""|170 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Mayra Bueno Silva|7|2|1|"5' 6"""|125 lbs.|"66"""|Orthodox|Aug 22, 1991|3.82|53%|5.22|55%|0.00|0%|71%|1.1
Francisco Bueno|5|2|0|"5' 9"""|225 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Mike Budnik|13|4|0|"5' 9"""|145 lbs.|"68"""|Orthodox|Aug 08, 1974|0.65|52%|0.95|53%|0.00|0%|0%|3.4
Paul Buentello|35|17|0|"6' 2"""|245 lbs.|"77"""|Orthodox|Jan 16, 1974|3.29|45%|3.83|52%|0.19|33%|39%|0.4
Julia Budd|10|2|0|"5' 7"""|145 lbs.|"67"""|No Stat|Jul 04, 1983|2.42|74%|1.18|47%|3.60|57%|83%|0.0
Joaquin Buckley|13|4|0|"5' 10"""|185 lbs.|"76"""|Southpaw|Apr 27, 1994|4.16|37%|4.21|51%|0.80|16%|100%|0.0
Martin Buday|9|1|0|"6' 4"""|265 lbs.|"77"""|Orthodox|Nov 11, 1991|4.66|88%|2.64|38%|0.00|0%|0%|0.0
Courtney Buck|12|11|0|"5' 10"""|135 lbs.|No Stat|Orthodox|Mar 19, 1982|1.49|28%|3.24|54%|0.00|0%|33%|0.0
Zak Bucia|17|8|0|"5' 10"""|170 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Justin Buchholz|15|10|0|"6' 0"""|155 lbs.|"73"""|Orthodox|Aug 22, 1983|2.35|26%|4.14|51%|0.00|0%|33%|0.8
Lukasz Brzeski|9|1|1|"6' 4"""|236 lbs.|"78"""|Orthodox|May 17, 1992|5.78|53%|3.10|51%|2.17|66%|100%|2.2
Dennis Bryant|5|2|0|"6' 0"""|205 lbs.|No Stat|Orthodox|Oct 18, 1985|10.56|59%|10.56|13%|0.00|0%|0%|0.0
Fernando Bruno|15|4|0|"5' 6"""|145 lbs.|No Stat|No Stat|Feb 24, 1982|1.75|39%|1.78|48%|2.02|22%|56%|0.5
Josh Bryant|15|4|0|"5' 10"""|185 lbs.|No Stat|Orthodox|Apr 23, 1980|1.10|20%|6.10|43%|0.00|0%|0%|0.0
Derek Brunson|23|7|0|"6' 1"""|185 lbs.|"77"""|Southpaw|Jan 04, 1984|3.45|47%|2.68|53%|3.15|34%|94%|0.5
Steve Bruno|15|6|0|"5' 10"""|170 lbs.|No Stat|Orthodox|Nov 03, 1981|0.96|52%|3.38|36%|1.94|25%|46%|0.4
Cody Brundage|5|2|0|"6' 0"""|185 lbs.|"72"""|Orthodox|May 16, 1994|2.70|61%|1.67|48%|0.86|25%|73%|0.9
Junie Browning|5|6|0|"5' 9"""|155 lbs.|No Stat|Orthodox|May 12, 1984|3.76|48%|1.76|66%|3.53|66%|0%|3.5
Justin Bruckmann|7|3|0|"5' 9"""|170 lbs.|No Stat|Orthodox|No Stat|0.59|66%|5.91|16%|0.00|0%|33%|0.0
Jules Bruchez|1|2|0|"6' 0"""|205 lbs.|No Stat|Southpaw|Aug 16, 1977|0.69|50%|5.52|46%|0.00|0%|0%|0.0
TJ Brown|15|8|0|"5' 9"""|145 lbs.|"72"""|Switch|May 22, 1990|3.87|40%|2.75|51%|4.07|58%|36%|0.6
Travis Browne|18|7|1|"6' 6"""|255 lbs.|"79"""|Orthodox|Jul 17, 1982|2.93|41%|4.31|42%|1.21|68%|75%|0.2
Humberto Brown Morrison|4|6|0|"5' 10"""|145 lbs.|No Stat|No Stat|Nov 03, 1984|1.71|50%|2.19|62%|1.43|25%|0%|0.0
Frederick Brown|3|2|0|"6' 0"""|235 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Randy Brown|14|4|0|"6' 3"""|170 lbs.|"78"""|Orthodox|Jul 08, 1990|4.21|48%|3.11|52%|0.86|43%|71%|0.6
Damien Brown|17|12|0|"5' 10"""|155 lbs.|"68"""|Orthodox|Dec 25, 1984|3.66|38%|4.86|50%|0.68|27%|53%|0.7
Chris Brown|10|1|0|No Stat|170 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Terrell Brown|3|1|0|No Stat|185 lbs.|No Stat|No Stat|Apr 13, 1983|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Dominic Brown|16|23|0|"5' 11"""|190 lbs.|No Stat|No Stat|Jun 04, 1982|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Todd Brown|16|4|0|"5' 11"""|205 lbs.|No Stat|Orthodox|Dec 13, 1976|2.15|45%|3.85|48%|0.00|0%|50%|0.0
Mike Brown|26|9|0|"5' 6"""|145 lbs.|"70"""|Orthodox|Sep 08, 1975|2.98|44%|2.45|60%|3.23|40%|66%|0.6
Lee Brousseau|5|3|0|"6' 1"""|205 lbs.|No Stat|No Stat|Oct 04, 1974|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Rob Broughton|16|7|1|"6' 2"""|265 lbs.|"74"""|Orthodox|Mar 03, 1983|2.83|60%|2.54|51%|0.00|0%|26%|3.2
Jarred Brooks|13|2|0|"5' 3"""|125 lbs.|"62"""|Switch|May 02, 1993|2.12|46%|1.66|62%|4.54|57%|69%|0.6
Matt Brown|25|18|0|"6' 0"""|170 lbs.|"75"""|Orthodox|Jan 10, 1981|3.68|54%|2.68|55%|1.52|44%|64%|1.4
Will Brooks|18|4|0|"5' 10"""|155 lbs.|"72"""|Orthodox|Oct 08, 1986|4.26|59%|2.54|56%|2.08|51%|82%|0.3
Mike Bronzoulis|18|9|1|"6' 0"""|155 lbs.|No Stat|No Stat|Jan 05, 1979|1.13|34%|2.54|37%|0.00|0%|33%|0.0
Jonathan Brookins|16|10|0|"6' 0"""|145 lbs.|"74"""|Southpaw|Aug 13, 1985|2.69|39%|3.63|56%|1.94|17%|80%|0.3
Antwain Britt|11|6|0|"6' 1"""|205 lbs.|"77"""|No Stat|May 09, 1978|1.46|39%|2.81|44%|1.56|40%|50%|0.0
Joanderson Brito|12|2|1|"5' 8"""|145 lbs.|"72"""|Orthodox|Feb 11, 1995|4.31|59%|1.96|50%|4.41|75%|0%|0.0
Marcelo Brito|13|8|0|"6' 1"""|170 lbs.|No Stat|Orthodox|Nov 27, 1977|0.60|20%|3.53|55%|0.00|0%|50%|0.0
Drew Brokenshire|16|6|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Jason Brilz|22|6|1|"5' 11"""|205 lbs.|"71"""|Orthodox|Jul 07, 1975|2.66|40%|1.78|65%|2.37|25%|25%|1.3
Aaron Brink|26|26|0|"6' 3"""|205 lbs.|No Stat|Orthodox|Nov 12, 1974|3.49|42%|5.71|57%|0.00|0%|0%|0.0
Henry Briones|16|8|1|"5' 8"""|135 lbs.|"69"""|Orthodox|Oct 22, 1980|3.47|42%|4.68|53%|0.00|0%|52%|0.6
Marcus Brimage|7|7|0|"5' 4"""|135 lbs.|"71"""|Southpaw|Apr 06, 1985|3.97|35%|3.64|56%|0.56|100%|80%|0.0
Mack Brewer|0|1|0|No Stat|205 lbs.|No Stat|No Stat|No Stat|0.00|0%|6.67|36%|0.00|0%|0%|0.0
Marcos Brigagao|11|1|0|"6' 3"""|205 lbs.|"76"""|Southpaw|Apr 01, 1996|3.07|43%|3.27|25%|0.00|0%|36%|0.0
Robert Breslin|3|9|0|"5' 11"""|155 lbs.|No Stat|No Stat|No Stat|2.21|46%|3.50|66%|1.38|100%|50%|0.0
Charlie Brenneman|19|8|0|"5' 10"""|155 lbs.|"70"""|Orthodox|Feb 09, 1981|1.52|56%|1.55|46%|4.23|42%|72%|0.0
Chris Brennan|21|13|1|"5' 8"""|170 lbs.|No Stat|Orthodox|Oct 12, 1971|0.60|40%|0.97|50%|0.00|0%|25%|2.1
Mike Breeden|10|4|0|"5' 10"""|155 lbs.|"70"""|Orthodox|Apr 21, 1989|4.04|34%|6.61|46%|0.00|0%|81%|0.0
Martin Bravo|11|3|0|"5' 8"""|145 lbs.|"71"""|Southpaw|Sep 21, 1993|7.66|39%|5.72|51%|2.60|35%|85%|0.0
Tom Breese|12|3|0|"6' 3"""|185 lbs.|"73"""|Southpaw|Sep 26, 1991|3.34|50%|2.81|60%|0.00|0%|70%|1.1
Diego Brandao|22|11|0|"5' 7"""|145 lbs.|"64"""|Orthodox|May 27, 1987|2.94|47%|3.38|62%|3.21|68%|80%|0.6
David Branch|22|6|0|"6' 1"""|185 lbs.|"78"""|Orthodox|Sep 26, 1981|1.66|39%|1.91|56%|2.55|32%|43%|0.0
Michael Bravo|7|4|0|No Stat|155 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Gleidson Cutis|7|4|0|"5' 9"""|155 lbs.|No Stat|Orthodox|Feb 07, 1989|2.99|52%|8.28|59%|0.00|0%|0%|0.0
Joe Brammer|7|3|1|"5' 8"""|155 lbs.|No Stat|Orthodox|Aug 23, 1983|2.15|31%|2.80|56%|0.81|50%|50%|0.0
Ion Cutelaba|16|6|1|"6' 1"""|205 lbs.|"75"""|Southpaw|Dec 14, 1993|4.91|42%|3.43|47%|4.39|60%|79%|0.0
Pat Curran|22|7|0|"5' 9"""|145 lbs.|No Stat|No Stat|Aug 31, 1987|4.70|58%|4.40|63%|2.50|62%|66%|0.0
Chris Curtis|28|8|0|"5' 10"""|185 lbs.|"75"""|Orthodox|Jul 15, 1987|7.21|67%|6.64|52%|0.00|0%|100%|0.0
Kailin Curran|4|6|0|"5' 4"""|115 lbs.|"65"""|Orthodox|Apr 11, 1991|3.89|43%|4.75|53%|2.00|57%|61%|0.6
Ramiz Brahimaj|9|3|0|"5' 10"""|170 lbs.|"72"""|Orthodox|Nov 17, 1992|3.15|36%|5.14|55%|2.05|100%|100%|1.0
Ebenezer Fontes Braga|13|7|2|"6' 0"""|199 lbs.|No Stat|Orthodox|Apr 14, 1969|2.42|50%|0.42|71%|0.00|0%|90%|0.6
Jeff Curran|36|18|1|"5' 6"""|135 lbs.|"69"""|Orthodox|Sep 02, 1977|1.54|31%|2.48|60%|0.35|12%|35%|1.2
Sean Brady|15|0|0|"5' 10"""|170 lbs.|"72"""|Orthodox|Nov 23, 1992|3.91|54%|3.22|62%|3.22|60%|87%|0.9
Paul Bradley|23|8|0|"5' 9"""|170 lbs.|No Stat|Orthodox|Jun 13, 1983|2.26|32%|4.13|56%|1.12|16%|100%|0.0
Colley Bradford|0|1|0|"5' 7"""|145 lbs.|No Stat|No Stat|No Stat|0.43|25%|1.73|50%|19.42|50%|100%|0.0
Kyle Bradley|19|12|0|"5' 9"""|155 lbs.|"71"""|Orthodox|Aug 19, 1982|1.99|40%|3.45|58%|0.65|50%|40%|0.0
Ashe Bowman|9|11|0|"5' 9"""|155 lbs.|No Stat|No Stat|Nov 17, 1976|2.43|42%|4.86|57%|0.00|0%|0%|0.0
Blake Bowman|2|6|0|"6' 2"""|170 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Roger Bowling|12|6|0|"5' 9"""|155 lbs.|"68"""|Orthodox|Dec 05, 1982|3.90|47%|3.86|51%|3.09|43%|27%|0.9
Kyron Bowen|9|5|0|"6' 3"""|185 lbs.|"73"""|Orthodox|Dec 22, 1993|2.73|57%|2.05|40%|0.00|0%|0%|0.0
Melton Bowen|0|1|0|"6' 0"""|225 lbs.|No Stat|Orthodox|Jul 16, 1969|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Brian Bowles|10|3|0|"5' 7"""|135 lbs.|"70"""|Orthodox|Jun 22, 1980|2.36|26%|2.98|64%|1.39|70%|54%|1.4
Jess Bouscal|3|2|0|No Stat|155 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Tai Bowden|1|1|0|"5' 11"""|230 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Mike Bourke|10|16|1|"6' 0"""|275 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Rich Bouphanouvong|1|4|0|"5' 7"""|170 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Roy Boughton|14|8|0|"6' 0"""|205 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Francois Botha|0|1|0|"6' 2"""|260 lbs.|No Stat|Orthodox|Sep 28, 1968|0.00|0%|1.05|77%|0.00|0%|0%|0.0
Poliana Botelho|8|4|0|"5' 8"""|115 lbs.|"67"""|Orthodox|Dec 15, 1988|2.83|57%|2.75|50%|0.92|57%|80%|0.0
Gregory Bouchelaghem|5|4|0|"6' 2"""|183 lbs.|No Stat|Switch|No Stat|0.27|21%|1.53|36%|0.00|0%|50%|0.0
Chris Bostick|6|3|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Marcus Bossett|1|3|0|"6' 1"""|215 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Steve Bosse|12|2|0|"5' 11"""|205 lbs.|"72"""|Orthodox|Jul 29, 1981|5.99|52%|5.38|50%|0.92|33%|100%|0.0
Tanner Boser|20|8|1|"6' 2"""|255 lbs.|"75"""|Orthodox|Aug 02, 1991|4.23|51%|2.16|63%|0.00|0%|70%|0.0
Calen Born|7|1|0|"5' 8"""|170 lbs.|"72"""|Switch|May 24, 1988|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Viacheslav Borshchev|5|1|0|"5' 11"""|155 lbs.|"69"""|Orthodox|Jan 08, 1992|7.50|67%|6.59|54%|0.00|0%|33%|0.0
Caio Borralho|10|1|0|"5' 10"""|205 lbs.|"75"""|Southpaw|Jan 16, 1993|4.86|64%|2.40|64%|2.70|75%|100%|0.0
Rogerio Bontorin|17|3|0|"5' 5"""|125 lbs.|"67"""|Orthodox|Apr 25, 1992|2.82|53%|3.41|43%|1.68|43%|51%|1.2
Igor Borisov|1|1|0|"6' 0"""|235 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Ray Borg|13|5|0|"5' 4"""|135 lbs.|"63"""|Orthodox|Aug 04, 1993|1.52|52%|1.93|48%|3.89|50%|46%|1.0
Jesse Bongfeldt|16|5|1|"6' 0"""|185 lbs.|No Stat|Orthodox|Aug 28, 1980|2.91|62%|1.01|50%|1.51|33%|33%|0.0
Marcos Bonilla|4|4|0|"5' 10"""|145 lbs.|No Stat|No Stat|No Stat|0.47|12%|0.47|94%|0.00|0%|0%|0.0
Luc Bondole|5|2|2|"6' 2"""|205 lbs.|No Stat|No Stat|No Stat|3.35|51%|2.04|62%|0.00|0%|0%|1.8
Stephan Bonnar|15|9|0|"6' 4"""|205 lbs.|"79"""|Orthodox|Apr 04, 1977|2.76|38%|3.01|52%|1.32|40%|60%|1.0
Denys Bondar|12|1|0|"5' 6"""|125 lbs.|No Stat|Orthodox|Jun 27, 1992|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Kyle Bolt|8|4|0|"6' 2"""|185 lbs.|No Stat|No Stat|No Stat|7.27|52%|7.27|45%|0.00|0%|0%|0.0
Tony Bonello|16|3|1|"6' 2"""|185 lbs.|No Stat|No Stat|No Stat|0.62|33%|12.62|10%|0.00|0%|0%|0.0
Kotetsu Boku|25|11|2|"5' 9"""|154 lbs.|No Stat|Orthodox|May 27, 1977|2.47|42%|2.80|53%|0.00|0%|0%|0.0
Mandy Bohm|7|1|0|"5' 7"""|125 lbs.|"71"""|Orthodox|Jul 30, 1989|2.40|33%|5.80|55%|0.00|0%|100%|0.0
Derek Bohi|8|5|0|"6' 4"""|260 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Jerry Bohlander|11|4|0|"5' 11"""|199 lbs.|No Stat|Orthodox|Feb 12, 1974|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Roman Bogatov|10|1|0|"5' 8"""|155 lbs.|"73"""|Orthodox|Dec 15, 1990|3.33|42%|4.40|44%|1.00|9%|50%|0.0
Jay Bogan|6|6|0|No Stat|145 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Galore Bofando|5|3|0|"5' 11"""|170 lbs.|"72"""|Switch|May 22, 1982|3.63|45%|3.63|54%|2.37|100%|50%|0.0
Jeremy Boczulak|0|2|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
James Bochnovic|8|3|0|"6' 4"""|205 lbs.|"81"""|Orthodox|Feb 13, 1989|0.65|26%|3.64|21%|0.00|0%|0%|0.0
Tim Boetsch|21|13|0|"6' 0"""|185 lbs.|"74"""|Orthodox|Jan 28, 1981|2.93|50%|2.90|57%|1.45|34%|59%|0.8
Kyle Bochniak|8|5|0|"5' 7"""|145 lbs.|"70"""|Orthodox|Feb 05, 1987|2.63|31%|5.11|58%|1.14|15%|62%|0.0
Byron Bloodworth|6|3|0|"5' 8"""|135 lbs.|No Stat|Orthodox|Aug 16, 1983|1.82|28%|5.18|50%|0.00|0%|0%|0.0
Dan Bobish|17|9|0|"6' 2"""|345 lbs.|No Stat|Southpaw|Jan 26, 1970|2.06|44%|1.74|34%|2.44|42%|0%|1.6
Mark Bocek|12|5|0|"5' 8"""|155 lbs.|"75"""|Orthodox|Oct 24, 1981|2.34|43%|2.32|60%|3.65|36%|31%|1.3
Dashawn Boatwright|3|1|0|"6' 0"""|205 lbs.|No Stat|Orthodox|Feb 29, 1988|0.00|0%|52.50|12%|0.00|0%|0%|0.0
Arlene Blencowe|9|6|0|"5' 5"""|145 lbs.|No Stat|No Stat|Apr 11, 1983|2.31|43%|2.10|43%|0.00|0%|55%|0.6
David Blanco|2|0|0|"5' 7"""|145 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Curtis Blaydes|15|3|0|"6' 4"""|265 lbs.|"80"""|Orthodox|Feb 18, 1991|3.44|51%|1.65|59%|6.27|53%|33%|0.0
Maximo Blanco|12|8|1|"5' 8"""|145 lbs.|"71"""|Orthodox|Oct 16, 1983|4.11|44%|3.19|66%|1.85|36%|63%|0.3
Erin Blanchfield|7|1|0|"5' 4"""|125 lbs.|"66"""|Orthodox|May 04, 1999|8.00|57%|2.73|63%|3.00|100%|100%|0.0
Sherrard Blackledge|5|1|0|"5' 11"""|155 lbs.|"75"""|Orthodox|Aug 16, 1993|3.70|49%|3.13|55%|4.00|33%|42%|0.0
Tom Blackledge|10|7|0|No Stat|205 lbs.|No Stat|Orthodox|No Stat|2.91|61%|2.55|46%|0.00|0%|75%|0.0
Jason Blackford|3|3|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Brad Blackburn|18|13|1|"5' 10"""|170 lbs.|"73"""|Orthodox|May 25, 1977|4.55|35%|3.59|65%|0.93|50%|76%|0.7
Jason Black|23|4|1|"5' 8"""|155 lbs.|No Stat|Orthodox|Jul 15, 1972|1.06|47%|2.60|45%|0.48|33%|28%|6.2
Jan Blachowicz|28|9|0|"6' 2"""|205 lbs.|"78"""|Orthodox|Feb 24, 1983|3.59|49%|2.79|53%|1.14|53%|65%|0.2
Simon Biyong|7|1|0|No Stat|205 lbs.|No Stat|No Stat|Apr 05, 1991|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Santo Curatolo|6|2|0|"5' 3"""|125 lbs.|"62"""|Southpaw|Jan 18, 1995|1.40|39%|6.07|34%|2.00|33%|100%|0.0
Larry Cureton|0|2|0|"6' 2"""|240 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Alton Cunningham|4|2|0|"6' 2"""|205 lbs.|"77"""|Orthodox|Jun 24, 1993|3.33|75%|4.94|20%|1.67|10%|100%|0.0
