Fight_ID|Fight_Date|Gender|Weight_Class|Title_Fight|Result|Method|Round|Time|Fight_Time_Format|Fighter_1_Name|Fighter_1_Nickname|Fighter_1_Age|Fighter_1_Wins|Fighter_1_Loses|Fighter_1_Draws|Fighter_1_Avg_Time(MINS)|Fighter_1_Height|Fighter_1_Reach|Fighter_1_Stance|Fighter_1_Sign_SLpMin|Fighter_1_Str_Acc|Fighter_1_Sign_SApMin|Fighter_1_Defense|Fighter_1_Takedown_Avgp15M|Fighter_1_Takedown_Acc|Fighter_1_Takedown_Def|Fighter_1_Sub_Avgp15M|Fighter_2_Name|Fighter_2_Nickname|Fighter_2_Age|Fighter_2_Wins|Fighter_2_Loses|Fighter_2_Draws|Fighter_2_Avg_Time(MINS)|Fighter_2_Height|Fighter_2_Reach|Fighter_2_Stance|Fighter_2_Sign_SLpMin|Fighter_2_Str_Acc|Fighter_2_Sign_SApMin|Fighter_2_Defense|Fighter_2_Takedown_Avgp15M|Fighter_2_Takedown_Acc|Fighter_2_Takedown_Def|Fighter_2_Sub_Avgp15M
47|2000-11-17|male|heavyweight|False|win| KO/TKO |2|4:34|3Rnd(5-5-5)|Josh Barnett|The Warmaster|23.0|28|5|0|9.566666666666666|"6' 3"""|"78"""|Orthodox|1.7770034843205575|70.83333333333334|1.0452961672473868|52.38095238095239|1.5679442508710801|100.0|60.0|1.5679442508710801|Gan McGee|The Giant|24.0|11|3|0|9.566666666666666|"6' 10"""||Orthodox|1.0452961672473868|47.61904761904761|1.7770034843205575|29.166666666666664|3.1358885017421603|40.0|0.0|0.0
48|2000-11-17|male|heavyweight|False|win| Decision - Majority |3|5:00|3Rnd(5-5-5)|Renato Sobral|Babalu|25.0|31|7|0|15.0|"6' 1"""|"75"""|Orthodox|0.4666666666666667|41.17647058823529|0.3333333333333333|58.33333333333333|4.0|80.0|0.0|2.0|Maurice Smith|No_Nickname|39.0|12|13|0|10.0|"6' 2"""||Orthodox|2.35|0.7966101694915254|0.55|75.55555555555556|0.0|0.0|0.0|0.0
49|2000-12-16|male|middleweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Chuck Liddell|The Iceman|31.0|7|2|0|3.8833333333333333|"6' 2"""|"76"""|Orthodox|3.347639484978541|0.4642857142857143|1.2875536480686696|28.57142857142857|0.0|0.0|100.0|0.0|Jeff Monson|The Snowman|29.0|57|23|1|15.0|"5' 9"""|"74"""|Orthodox|0.4|30.0|2.8|45.45454545454546|1.0|5.88235294117647|0.0|0.0
50|2000-12-16|male|middleweight|False|win| KO/TKO |1|2:58|3Rnd(5-5-5)|Matt Lindland|The Law|30.0|13|6|0|2.966666666666667|"6' 0"""|"74"""|Southpaw|5.730337078651685|65.38461538461539|0.0|100.0|0.0|0.0|100.0|0.0|Yoji Anjo|Mr. 200%|33.0|0|4|1|5.516666666666667|"5' 11"""||Orthodox|0.0|0.0|1.9939577039274925|47.61904761904761|0.0|0.0|0.0|0.0
51|2000-12-16|male|light heavyweight|True|win| Submission |1|1:52|5Rnd(5-5-5-5-5)|Tito Ortiz|The People's Champ|25.0|8|3|0|22.35|"6' 3"""|"74"""|Orthodox|0.8948545861297539|0.3418803418803419|0.9172259507829977|53.40909090909092|4.026845637583893|0.8|100.0|0.0|Yuki Kondo|No_Nickname|25.0|60|31|9|12.466666666666667|"5' 11"""||Southpaw|2.6470588235294117|0.6111111111111112|1.1229946524064172|67.44186046511628|0.0|0.0|75.0|0.0
52|2000-12-16|male|welterweight|False|win| KO/TKO |1|2:24|3Rnd(5-5-5)|Fabiano Iha|No_Nick|30.0|7|3|0|8.083333333333334|"5' 8"""||Orthodox|0.556701030927835|0.36|2.3505154639175254|62.37623762376238|1.8556701030927831|0.15384615384615385|0.0|1.8556701030927831|Daiju Takase|No_Nickname|22.0|12|14|2|9.841666666666667|"6' 0"""||Southpaw|0.2540220152413209|0.21739130434782608|2.79424216765453|35.29411764705882|0.0|0.0|0.0|0.0
53|2000-12-16|male|welterweight|False|win| Submission |1|0:20|3Rnd(5-5-5)|Dennis Hallman|Superman|25.0|49|15|2|0.3333333333333333|"5' 9"""|"72"""|Orthodox|0.0|0.0|3.0|0.0|0.0|0.0|0.0|45.00000000000001|Matt Hughes|No_Nickname|27.0|29|2|0|9.783333333333333|"5' 9"""|"73"""|Switch|4.855195911413969|0.6418918918918919|0.4599659284497445|66.66666666666667|5.366269165247019|0.5833333333333334|0.0|0.0
54|2000-12-16|male|middleweight|False|win| KO/TKO |1|4:58|3Rnd(5-5-5)|Evan Tanner|No_Nick|29.0|23|2|0|4.966666666666667|"6' 0"""|"74"""|Orthodox|6.442953020134228|80.0|1.2080536912751678|25.0|3.0201342281879193|100.0|0.0|0.0|Lance Gibson|Fearless|30.0|4|4|0|13.583333333333334|"5' 9"""||Orthodox|2.429447852760736|0.6226415094339622|1.987730061349693|42.553191489361694|2.208588957055215|0.5|0.0|1.1042944785276074
55|2000-12-16|male|welterweight|True|win| Submission |2|1:58|5Rnd(5-5-5-5-5)|Pat Miletich|The Croatian Sensation|32.0|27|5|2|6.641666666666667|"5' 10"""||Orthodox|1.656210790464241|0.36666666666666664|0.8281053952321205|47.61904761904761|2.258469259723965|1.0|100.0|1.1292346298619824|Kenichi Yamamoto|No_Nickname|24.0|5|11|2|12.125|"6' 0"""||Orthodox|0.865979381443299|0.7|1.3195876288659794|55.55555555555556|0.0|0.0|33.333333333333336|0.6185567010309279
56|2001-02-23|male|heavyweight|False|win| KO/TKO |2|4:21|3Rnd(5-5-5)|Pedro Rizzo|The Rock|27.0|16|7|0|12.611111111111109|"6' 1"""||Orthodox|0.7400881057268723|0.25225225225225223|0.8193832599118944|64.77272727272727|0.0|0.0|75.0|0.0|Josh Barnett|The Warmaster|24.0|29|5|0|9.566666666666666|"6' 3"""|"78"""|Orthodox|1.7770034843205575|0.7083333333333334|1.0452961672473868|52.38095238095239|1.5679442508710801|1.0|60.0|1.5679442508710801
57|2001-02-23|male|welterweight|False|win| Submission |1|1:40|3Rnd(5-5-5)|Fabiano Iha|No_Nick|31.0|8|3|0|6.188888888888889|"5' 8"""||Orthodox|0.9156193895870737|0.4594594594594595|2.0466786355475763|63.106796116504846|2.423698384201077|0.21428571428571427|0.0|1.615798922800718|Phil Johns|No_Nickname|33.0|30|13|1|1.6666666666666667|"5' 2"""||Southpaw|1.2|66.66666666666666|1.7999999999999998|50.0|0.0|0.0|50.0|0.0
58|2001-02-23|male|light heavyweight|True|win| KO/TKO |1|0:32|5Rnd(5-5-5-5-5)|Tito Ortiz|The People's Champ|26.0|9|3|0|15.522222222222224|"6' 3"""|"74"""|Orthodox|1.2025769506084465|0.4028776978417266|0.9234073013600572|53.260869565217384|4.5096635647816745|0.8235294117647058|100.0|0.6442376521116678|Evan Tanner|No_Nickname|30.0|24|2|0|4.966666666666667|"6' 0"""|"74"""|Orthodox|6.442953020134228|0.8|1.2080536912751678|25.0|3.0201342281879193|1.0|0.0|0.0
59|2001-02-23|male|middleweight|False|win| Submission |1|2:52|3Rnd(5-5-5)|Elvis Sinosic|The King of Rock n' Rumble|30.0|6|5|2|2.8666666666666667|"6' 3"""|"77"""|Orthodox|0.6976744186046512|40.0|1.3953488372093024|60.0|0.0|0.0|0.0|10.465116279069766|Jeremy Horn|Gumby|26.0|89|17|5|3.783333333333333|"6' 1"""|"74"""|Orthodox|3.524229074889868|0.5797101449275363|0.2643171806167401|90.0|1.3215859030837005|0.5|50.0|2.643171806167401
60|2001-02-23|male|lightweight|True|win| Decision - Unanimous |5|5:00|5Rnd(5-5-5-5-5)|Jens Pulver|Little Evil|27.0|24|17|1|7.644444444444445|"5' 7"""|"70"""|Southpaw|2.572674418604651|0.30412371134020616|1.0901162790697674|74.22680412371135|1.9622093023255813|1.0|94.44444444444444|1.3081395348837208|Caol Uno|Uno Shoten|26.0|30|14|3|25.0|"5' 7"""|"70"""|Southpaw|2.0|49.504950495049506|2.0|61.832061068702295|1.7999999999999998|12.0|0.0|0.0
61|2001-05-04|male|heavyweight|False|win| KO/TKO |2|1:28|3Rnd(5-5-5)|Semmy Schilt|Hightower|28.0|25|13|1|6.466666666666667|"6' 10"""||Orthodox|2.319587628865979|57.692307692307686|0.9278350515463918|33.333333333333336|0.0|0.0|75.0|0.0|Pete Williams|El Duro|26.0|12|3|0|25.0|"6' 3"""||Orthodox|0.32|0.38095238095238093|0.4|76.74418604651163|0.0|0.0|45.45454545454546|0.6
62|2001-05-04|male|welterweight|False|win| KO/TKO |3|4:51|3Rnd(5-5-5)|Shonie Carter|Mr. International|29.0|50|28|7|14.85|"5' 10"""||Southpaw|1.2121212121212122|54.54545454545454|0.6734006734006734|60.0|2.0202020202020203|66.66666666666666|84.61538461538461|0.0|Matt Serra|The Terra|27.0|4|0|0|14.85|"5' 6"""|"68"""|Orthodox|0.6734006734006734|40.0|1.2121212121212122|45.45454545454546|2.0202020202020203|15.384615384615385|33.333333333333336|3.0303030303030303
63|2001-05-04|male|light heavyweight|False|win| KO/TKO |1|1:18|3Rnd(5-5-5)|Chuck Liddell|The Iceman|32.0|8|2|0|9.441666666666666|"6' 2"""|"76"""|Orthodox|2.912621359223301|0.5238095238095238|0.5825242718446602|59.25925925925925|0.0|0.0|95.45454545454545|0.0|Kevin Randleman|The Monster|30.0|16|15|0|21.405555555555555|"5' 10"""||Orthodox|0.6540358162470802|0.3684210526315789|0.7474695042823774|59.66386554621849|2.335842200882429|0.5882352941176471|0.0|1.1679211004412144
64|2001-05-04|male|welterweight|True|win| Submission |3|2:50|5Rnd(5-5-5-5-5)|Carlos Newton|The Ronin|25.0|14|11|0|12.833333333333334|"5' 9"""||Orthodox|1.0909090909090908|26.923076923076923|2.1818181818181817|63.1578947368421|4.675324675324675|66.66666666666666|0.0|1.1688311688311688|Pat Miletich|The Croatian Sensation|33.0|28|5|2|6.75|"5' 10"""||Orthodox|1.876543209876543|0.4318181818181818|0.691358024691358|50.0|3.7037037037037033|1.0|100.0|2.222222222222222
65|2001-05-04|male|heavyweight|True|win| Decision - Unanimous |5|5:00|5Rnd(5-5-5-5-5)|Randy Couture|The Natural|38.0|8|3|0|14.216666666666667|"6' 1"""|"75"""|Orthodox|1.969519343493552|0.6829268292682927|1.0550996483001172|21.052631578947366|1.0550996483001172|1.0|0.0|1.0550996483001172|Pedro Rizzo|The Rock|27.0|17|7|0|11.795833333333333|"6' 1"""||Orthodox|1.2504415400918405|0.29949238578680204|1.4835747085835396|62.96296296296296|0.0|0.0|75.0|0.0
66|2001-05-04|male|light heavyweight|False|win| DQ |3|4:21|3Rnd(5-5-5)|Matt Lindland|The Law|31.0|14|6|0|2.966666666666667|"6' 0"""|"74"""|Southpaw|5.730337078651685|0.6538461538461539|0.0|100.0|0.0|0.0|100.0|0.0|Ricardo Almeida|Big Dog|25.0|7|0|0|14.35|"6' 0"""|"74"""|Orthodox|0.6271777003484321|50.0|1.5331010452961673|55.10204081632652|0.0|0.0|0.0|0.0
67|2001-05-04|male|lightweight|False|win| KO/TKO |1|4:57|3Rnd(5-5-5)|BJ Penn|The Prodigy|23.0|4|1|0|4.95|"5' 9"""|"70"""|Orthodox|4.444444444444445|68.75|0.6060606060606061|57.14285714285714|6.0606060606060606|100.0|100.0|0.0|Joey Gilbert|No_Nickname|25.0|2|2|0|4.95|"5' 11"""||Orthodox|0.6060606060606061|42.857142857142854|4.444444444444445|31.25|0.0|0.0|0.0|0.0
68|2001-05-04|male|welterweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Tony DeSouza|No_Nick|27.0|8|1|0|15.0|"6' 0"""|"70"""|Southpaw|1.8666666666666667|58.333333333333336|0.13333333333333333|88.88888888888889|5.0|100.0|0.0|0.0|Steve Berger|The Red Nosed Pitbull|28.0|21|21|2|15.0|"5' 11"""||Orthodox|0.13333333333333333|11.11111111111111|1.8666666666666667|41.666666666666664|0.0|0.0|0.0|3.0
69|2001-06-29|male|light heavyweight|True|win| KO/TKO |1|3:32|5Rnd(5-5-5-5-5)|Tito Ortiz|The People's Champ|26.0|10|3|0|11.775|"6' 3"""|"74"""|Orthodox|1.3375796178343948|0.4315068493150685|0.9129511677282378|53.76344086021505|4.777070063694267|0.8333333333333334|100.0|0.6369426751592356|Elvis Sinosic|The King of Rock n' Rumble|30.0|7|5|2|2.8666666666666667|"6' 3"""|"77"""|Orthodox|0.6976744186046512|0.4|1.3953488372093024|60.0|0.0|0.0|0.0|10.465116279069766
70|2001-06-29|male|lightweight|False|win| KO/TKO |1|1:48|3Rnd(5-5-5)|Caol Uno|Uno Shoten|26.0|30|15|3|25.0|"5' 7"""|"70"""|Southpaw|2.0|0.49504950495049505|2.0|61.832061068702295|1.7999999999999998|0.12|0.0|0.0|Fabiano Iha|No_Nickname|31.0|9|3|0|5.058333333333334|"5' 8"""||Orthodox|0.9884678747940692|0.46511627906976744|1.9769357495881383|62.264150943396224|2.965403624382207|0.25|100.0|2.2240527182866554
71|2001-06-29|male|welterweight|False|win| Submission |1|1:05|3Rnd(5-5-5)|Tony DeSouza|No_Nick|27.0|9|1|0|15.0|"6' 0"""|"70"""|Southpaw|1.8666666666666667|0.5833333333333334|0.13333333333333333|88.88888888888889|5.0|1.0|0.0|0.0|Paul Rodriguez|No_Nickname||10|8|2|1.0833333333333333|"5' 7"""||Orthodox|1.8461538461538463|100.0|0.9230769230769231|66.66666666666667|0.0|0.0|0.0|0.0
72|2001-06-29|male|heavyweight|False|win| KO/TKO |3|1:23|3Rnd(5-5-5)|Ricco Rodriguez|Suave|24.0|48|23|0|11.383333333333333|"6' 4"""||Orthodox|2.635431918008785|60.0|0.9663250366032211|57.692307692307686|2.635431918008785|25.0|100.0|1.3177159590043925|Andrei Arlovski|The Pitbull|22.0|12|6|0|0.9166666666666666|"6' 3"""|"77"""|Orthodox|2.181818181818182|0.5|0.0|100.0|16.363636363636363|1.0|100.0|32.72727272727273
73|2001-06-29|male|heavyweight|False|win| Submission |1|4:21|3Rnd(5-5-5)|Josh Barnett|The Warmaster|24.0|29|6|0|9.458333333333332|"6' 3"""|"78"""|Orthodox|2.9603524229074893|0.448|2.167400881057269|61.68224299065421|0.7929515418502204|1.0|60.0|0.7929515418502204|Semmy Schilt|Hightower|28.0|26|13|1|6.466666666666667|"6' 10"""||Orthodox|2.319587628865979|0.5769230769230769|0.9278350515463918|33.333333333333336|0.0|0.0|75.0|0.0
74|2001-06-29|male|welterweight|False|win| KO/TKO |2|2:42|3Rnd(5-5-5)|Pat Miletich|The Croatian Sensation|33.0|28|6|2|8.270833333333334|"5' 10"""||Orthodox|1.994962216624685|0.4024390243902439|0.8463476070528967|65.0|2.2670025188916876|1.0|63.63636363636363|1.3602015113350125|Shonie Carter|Mr. International|29.0|51|28|7|14.85|"5' 10"""||Southpaw|1.2121212121212122|0.5454545454545454|0.6734006734006734|60.0|2.0202020202020203|0.6666666666666666|84.61538461538461|0.0
75|2001-06-29|male|lightweight|False|win| KO/TKO |1|2:42|3Rnd(5-5-5)|BJ Penn|The Prodigy|23.0|5|1|0|4.95|"5' 9"""|"70"""|Orthodox|4.444444444444445|0.6875|0.6060606060606061|57.14285714285714|6.0606060606060606|1.0|100.0|0.0|Din Thomas|Dinyero|25.0|21|5|0|2.7|"5' 9"""||Orthodox|0.37037037037037035|20.0|2.222222222222222|25.0|5.5555555555555545|100.0|100.0|0.0
76|2001-06-29|male|light heavyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Vladimir Matyushenko|The Janitor|30.0|20|3|0|15.0|"6' 0"""|"74"""|Orthodox|1.1333333333333333|60.71428571428571|0.06666666666666667|66.66666666666667|3.0|100.0|100.0|0.0|Yuki Kondo|No_Nickname|26.0|60|32|9|7.166666666666667|"5' 11"""||Southpaw|2.441860465116279|0.603448275862069|2.093023255813953|53.84615384615385|0.0|0.0|60.0|0.0
77|2001-09-28|male|welterweight|False|win| Decision - Majority |3|5:00|3Rnd(5-5-5)|Matt Serra|The Terra|27.0|4|1|0|14.85|"5' 6"""|"68"""|Orthodox|0.6734006734006734|0.4|1.2121212121212122|45.45454545454546|2.0202020202020203|0.15384615384615385|33.333333333333336|3.0303030303030303|Yves Edwards|No_Nickname|25.0|32|12|1|15.0|"5' 9"""|"73"""|Southpaw|0.6|64.28571428571429|0.6|47.05882352941176|0.0|0.0|75.0|0.0
78|2001-09-28|male|lightweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Din Thomas|Dinyero|25.0|21|6|0|2.7|"5' 9"""||Orthodox|0.37037037037037035|0.2|2.222222222222222|25.0|5.5555555555555545|1.0|100.0|0.0|Fabiano Iha|No_Nickname|31.0|9|4|0|4.406666666666667|"5' 8"""||Orthodox|1.1800302571860817|0.4642857142857143|2.178517397881997|60.97560975609756|2.723146747352496|0.25|60.0|2.723146747352496
79|2001-09-28|male|middleweight|False|win| Submission |1|4:06|3Rnd(5-5-5)|Ricardo Almeida|Big Dog|25.0|7|1|0|14.35|"6' 0"""|"74"""|Orthodox|0.6271777003484321|0.5|1.5331010452961673|55.10204081632652|0.0|0.0|0.0|0.0|Eugene Jackson|The Wolf|35.0|14|7|1|7.1708333333333325|"5' 8"""||Orthodox|1.708309122603138|0.296969696969697|1.2202208018593843|66.98113207547169|0.0|0.0|58.33333333333333|1.0459035444509008
80|2001-09-28|male|welterweight|False|win| KO/TKO |2|0:15|3Rnd(5-5-5)|Jutaro Nakao|No_Nick|31.0|24|18|4|5.25|"5' 9"""||Southpaw|1.5238095238095237|100.0|0.19047619047619047|80.0|0.0|0.0|0.0|0.0|Tony DeSouza|No_Nickname|27.0|10|1|0|8.041666666666666|"6' 0"""|"70"""|Southpaw|1.8031088082901556|0.5686274509803921|0.24870466321243526|80.0|4.663212435233161|1.0|100.0|1.8652849740932642
81|2001-09-28|male|middleweight|True|win| Decision - Unanimous |5|5:00|5Rnd(5-5-5-5-5)|Dave Menne|The Warrior|27.0|44|13|2|15.0|"5' 10"""||Orthodox|2.466666666666667|0.37373737373737376|0.5333333333333333|63.63636363636363|0.0|0.0|91.66666666666666|1.0|Gil Castillo|No_Nickname|36.0|7|3|0|25.0|"5' 9"""||Southpaw|0.36|36.0|2.8|43.99999999999999|4.2|36.84210526315789|0.0|0.0
82|2001-09-28|male|lightweight|True|win| Decision - Unanimous |5|5:00|5Rnd(5-5-5-5-5)|Jens Pulver|Little Evil|27.0|25|17|1|11.983333333333334|"5' 7"""|"70"""|Southpaw|2.273991655076495|0.3353846153846154|1.564673157162726|62.121212121212125|0.9388038942976354|1.0|90.69767441860466|0.6258692628650904|Dennis Hallman|Superman|26.0|50|15|2|0.3333333333333333|"5' 9"""|"72"""|Orthodox|0.0|0.0|3.0|0.0|0.0|0.0|0.0|45.00000000000001
83|2001-09-28|male|light heavyweight|True|win| Decision - Unanimous |5|5:00|5Rnd(5-5-5-5-5)|Tito Ortiz|The People's Champ|26.0|11|3|0|10.126666666666667|"6' 3"""|"74"""|Orthodox|1.935483870967742|0.47804878048780486|0.9084924292297565|54.45544554455446|4.739960500329164|0.8421052631578947|100.0|0.5924950625411455|Vladimir Matyushenko|The Janitor|30.0|21|3|0|15.0|"6' 0"""|"74"""|Orthodox|1.1333333333333333|0.6071428571428571|0.06666666666666667|66.66666666666667|3.0|1.0|100.0|0.0
84|2001-09-28|male|light heavyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Chuck Liddell|The Iceman|32.0|9|2|0|6.727777777777778|"6' 2"""|"76"""|Orthodox|2.873658133773741|0.5272727272727272|0.5450041288191577|59.25925925925925|0.0|0.0|95.83333333333334|0.0|Murilo Bustamante|No_Nickname|35.0|13|7|1|5.516666666666667|"6' 2"""||Orthodox|1.9939577039274925|0.5238095238095238|0.0|100.0|10.876132930513595|1.0|0.0|2.719033232628399
85|2001-11-02|male|light heavyweight|False|win| Submission |2|0:55|3Rnd(5-5-5)|Evan Tanner|No_Nick|30.0|24|3|0|2.75|"6' 0"""|"74"""|Orthodox|5.818181818181818|0.7804878048780488|2.3636363636363638|13.33333333333333|2.7272727272727275|1.0|0.0|0.0|Homer Moore|The Rock|30.0|26|8|2|5.916666666666667|"5' 10"""||Orthodox|0.676056338028169|50.0|0.676056338028169|0.0|5.070422535211267|66.66666666666666|0.0|0.0
86|2001-11-02|male|lightweight|False|win| KO/TKO |1|0:11|3Rnd(5-5-5)|BJ Penn|The Prodigy|23.0|6|1|0|3.825|"5' 9"""|"70"""|Orthodox|3.6601307189542482|0.7|0.5228758169934641|66.66666666666667|3.9215686274509802|0.6666666666666666|50.0|0.0|Caol Uno|Uno Shoten|26.0|31|15|3|13.4|"5' 7"""|"70"""|Southpaw|2.1641791044776117|0.4915254237288136|2.08955223880597|61.111111111111114|2.798507462686567|0.1724137931034483|0.0|0.0
87|2001-11-02|male|heavyweight|False|win| Submission |1|1:05|3Rnd(5-5-5)|Frank Mir|No_Nick|22.0|2|0|0|1.0833333333333333|"6' 3"""|"79"""|Southpaw|2.7692307692307696|42.857142857142854|0.9230769230769231|50.0|0.0|0.0|0.0|13.846153846153847|Roberto Traven|Spider|33.0|6|3|1|1.0833333333333333|"6' 3"""||Orthodox|0.9230769230769231|50.0|2.7692307692307696|57.14285714285714|0.0|0.0|0.0|0.0
88|2001-11-02|male|middleweight|False|win| Decision - Majority |3|5:00|3Rnd(5-5-5)|Matt Lindland|The Law|31.0|15|6|0|8.658333333333333|"6' 0"""|"74"""|Southpaw|2.252165543792108|0.52|0.519730510105871|52.63157894736843|4.3310875842155925|1.0|100.0|0.0|Phil Baroni|The New York Bad Ass|25.0|13|11|0|15.0|"5' 9"""|"72"""|Orthodox|2.1333333333333333|59.25925925925925|4.733333333333333|24.468085106382976|0.0|0.0|55.55555555555556|2.0
89|2001-11-02|male|heavyweight|True|win| KO/TKO |3|3:22|5Rnd(5-5-5-5-5)|Randy Couture|The Natural|38.0|9|3|0|19.608333333333334|"6' 1"""|"75"""|Orthodox|2.473438164045899|0.610062893081761|1.4534636634084148|55.118110236220474|1.529961750956226|0.25|0.0|0.3824904377390565|Pedro Rizzo|The Rock|27.0|17|8|0|14.436666666666667|"6' 1"""||Orthodox|1.399214961902563|0.33114754098360655|1.925652274301547|54.72312703583062|0.0|0.0|78.26086956521739|0.0
90|2001-11-02|male|welterweight|True|win| KO/TKO |2|1:27|5Rnd(5-5-5-5-5)|Matt Hughes|No_Nick|28.0|29|3|0|6.633333333333333|"5' 9"""|"73"""|Switch|4.824120603015076|0.6442953020134228|0.45226130653266333|66.66666666666667|6.030150753768845|0.6153846153846154|0.0|0.0|Carlos Newton|The Ronin|25.0|15|11|0|12.833333333333334|"5' 9"""||Orthodox|1.0909090909090908|0.2692307692307692|2.1818181818181817|63.1578947368421|4.675324675324675|0.6666666666666666|0.0|1.1688311688311688
91|2001-11-02|male|heavyweight|False|win| KO/TKO |2|4:25|3Rnd(5-5-5)|Josh Barnett|The Warmaster|24.0|30|6|0|7.7555555555555555|"6' 3"""|"78"""|Orthodox|2.836676217765043|0.4647887323943662|1.8051575931232093|61.111111111111114|1.2893982808022924|1.0|60.0|1.2893982808022924|Bobby Hoffman|The Truth|33.0|36|9|1|15.0|"6' 2"""||Orthodox|0.6666666666666666|0.22727272727272727|2.8666666666666667|21.818181818181813|4.0|1.0|0.0|0.0
92|2001-11-02|male|heavyweight|False|win| KO/TKO |2|4:02|3Rnd(5-5-5)|Ricco Rodriguez|Suave|24.0|49|23|0|11.383333333333333|"6' 4"""||Orthodox|2.635431918008785|0.6|0.9663250366032211|57.692307692307686|2.635431918008785|0.25|100.0|1.3177159590043925|Pete Williams|El Duro|26.0|12|4|0|15.733333333333334|"6' 3"""||Orthodox|0.4449152542372881|0.4666666666666667|0.7944915254237288|63.76811594202898|0.47669491525423724|0.25|45.45454545454546|0.47669491525423724
93|2002-01-11|male|middleweight|False|win| KO/TKO |2|2:01|3Rnd(5-5-5)|Andrei Semenov|No_Nick|25.0|33|8|2|7.016666666666667|"6' 0"""||Orthodox|0.7125890736342043|17.24137931034483|1.7102137767220902|65.71428571428571|0.0|0.0|75.0|0.0|Ricardo Almeida|Big Dog|26.0|8|1|0|9.225|"6' 0"""|"74"""|Orthodox|0.7046070460704608|0.5909090909090909|1.2466124661246614|56.60377358490566|0.8130081300813008|0.5|0.0|0.8130081300813008
94|2002-01-11|male|lightweight|True|win| Decision - Majority |5|5:00|5Rnd(5-5-5-5-5)|Jens Pulver|Little Evil|28.0|26|17|1|14.586666666666668|"5' 7"""|"70"""|Southpaw|1.8647166361974405|0.35324675324675325|1.2340036563071297|63.41463414634146|0.6170018281535649|1.0|89.0909090909091|0.6170018281535649|BJ Penn|The Prodigy|24.0|7|1|0|2.611111111111111|"5' 9"""|"70"""|Orthodox|4.212765957446808|0.717391304347826|0.5106382978723404|69.23076923076923|5.74468085106383|0.75|50.0|0.0
95|2002-01-11|male|light heavyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Chuck Liddell|The Iceman|33.0|10|2|0|8.795833333333334|"6' 2"""|"76"""|Orthodox|2.4159166271909047|0.4521276595744681|0.7389862624348649|54.385964912280706|0.0|0.0|93.18181818181819|0.0|Amar Suloev|No_Nickname|26.0|24|5|0|15.0|"5' 9"""||Orthodox|1.7333333333333334|37.68115942028986|3.066666666666667|68.05555555555556|0.0|0.0|0.0|0.0
96|2002-01-11|male|heavyweight|False|win| KO/TKO |3|3:00|3Rnd(5-5-5)|Ricco Rodriguez|Suave|25.0|50|23|0|10.208333333333332|"6' 4"""||Orthodox|2.7428571428571433|0.6021505376344086|0.7346938775510204|53.125|5.142857142857143|0.5|100.0|1.469387755102041|Jeff Monson|The Snowman|31.0|57|24|1|15.0|"5' 9"""|"74"""|Orthodox|0.4|0.3|2.8|45.45454545454546|1.0|0.058823529411764705|0.0|0.0
97|2002-01-11|male|middleweight|True|win| KO/TKO |2|0:44|5Rnd(5-5-5-5-5)|Murilo Bustamante|No_Nick|36.0|13|8|1|10.258333333333333|"6' 2"""||Orthodox|1.2672623883021934|0.5098039215686274|1.3160032493907392|67.85714285714286|4.3866774979691305|0.25|0.0|0.7311129163281884|Dave Menne|The Warrior|28.0|45|13|2|20.0|"5' 10"""||Orthodox|2.675|0.47767857142857145|0.425|63.829787234042556|0.375|1.0|74.19354838709677|1.875
98|2002-01-11|male|middleweight|False|win| Submission |2|1:14|3Rnd(5-5-5)|Eugene Jackson|The Wolf|36.0|14|8|1|6.556666666666667|"5' 8"""||Orthodox|1.525165226232842|0.2958579881656805|1.1896288764616167|64.54545454545455|0.9150991357397052|0.6666666666666666|53.84615384615385|1.8301982714794105|Keith Rockel|Rock||11|3|1|6.233333333333333|"6' 0"""||Orthodox|0.9625668449197861|60.0|0.16042780748663102|66.66666666666667|4.81283422459893|100.0|100.0|4.81283422459893
99|2002-01-11|male|welterweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Gil Castillo|No_Nick|37.0|7|4|0|25.0|"5' 9"""||Southpaw|0.36|0.36|2.8|43.99999999999999|4.2|0.3684210526315789|0.0|0.0|Chris Brennan|The Westside Strangler|31.0|21|12|1|15.0|"5' 8"""||Orthodox|0.5333333333333333|34.78260869565217|1.1333333333333333|48.484848484848484|0.0|0.0|0.0|1.0
100|2002-01-11|male|light heavyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Kevin Randleman|The Monster|31.0|16|16|0|16.379166666666666|"5' 10"""||Orthodox|0.6410582548969728|0.3684210526315789|0.7784278809463241|58.87096774193547|2.2894937674891884|0.5263157894736842|0.0|1.1447468837445942|Renato Sobral|Babalu|27.0|32|7|0|15.0|"6' 1"""|"75"""|Orthodox|0.4666666666666667|0.4117647058823529|0.3333333333333333|58.33333333333333|4.0|0.8|0.0|2.0
